q,jpeg_diff,jpeg_size,webp_diff,webp_size,avif_diff,avif_size
42,8.77585,0.77669452181987,5.25961,0.680594243268338,4.39574,0.8337975858867224
43,8.54236,0.7785515320334262,5.20388,0.6815227483751161,4.16503,0.8389043639740018
44,8.54642,0.7822655524605385,5.13781,0.6852367688022284,4.09893,0.8398328690807799
45,8.54634,0.7836583101207056,4.98926,0.6852367688022284,4.09893,0.8398328690807799
46,8.43523,0.786908077994429,4.81412,0.6889507892293407,3.74199,0.8458681522748375
47,8.35097,0.787372330547818,4.77186,0.6889507892293407,3.48147,0.8491179201485608
48,8.3494,0.7892293407613742,4.77214,0.6889507892293407,3.48147,0.8491179201485608
49,8.32665,0.7915506035283194,4.62344,0.6935933147632312,3.26774,0.8523676880222841
50,8.22272,0.7920148560817084,4.63051,0.6926648096564532,3.26774,0.8523676880222841
51,8.10814,0.7938718662952646,4.63051,0.6926648096564532,3.16445,0.8570102135561746
52,7.96147,0.7957288765088208,4.44119,0.6945218198700093,2.7037,0.8597957288765088
53,7.78653,0.7961931290622098,4.49683,0.6973073351903436,2.7037,0.8597957288765088
54,7.74379,0.7985143918291551,4.5404,0.6963788300835655,2.63581,0.8635097493036211
55,7.63655,0.8003714020427113,4.42066,0.6963788300835655,2.57512,0.8667595171773445
56,7.52853,0.8017641597028784,4.45849,0.6973073351903436,2.57512,0.8667595171773445
57,7.51972,0.8050139275766016,4.30242,0.7010213556174559,2.37408,0.871866295264624
58,7.38804,0.8087279480037141,4.30242,0.7010213556174559,2.33037,0.8746518105849582
59,7.28775,0.8096564531104921,4.17261,0.7019498607242339,2.33037,0.8746518105849582
60,7.18066,0.8119777158774373,4.02921,0.702878365831012,2.23131,0.8797585886722377
61,7.07986,0.8142989786443825,3.92831,0.702878365831012,2.23131,0.8797585886722377
62,7.01097,0.8161559888579387,4.09619,0.7065923862581244,2.0216,0.8806870937790158
63,6.91529,0.8189415041782729,3.9886,0.7065923862581244,1.89868,0.882544103992572
64,6.81391,0.819405756731662,3.79997,0.7084493964716806,1.89868,0.882544103992572
65,6.64074,0.8245125348189415,3.77522,0.7065923862581244,1.89868,0.8848653667595172
66,6.5098,0.8254410399257196,4.01517,0.7103064066852368,1.82363,0.8885793871866295
67,6.39541,0.8268337975858867,3.92849,0.7112349117920148,1.82363,0.8885793871866295
68,6.2859,0.8314763231197771,3.63341,0.7121634168987929,1.69834,0.8895078922934077
69,6.27988,0.8342618384401114,3.64145,0.7140204271123491,1.69834,0.8895078922934077
70,6.11801,0.8379758588672238,3.57007,0.7168059424326834,1.61922,0.8955431754874652
71,5.97416,0.8421541318477251,3.54809,0.7186629526462396,1.5746,0.8946146703806871
72,5.89857,0.8444753946146704,3.5213,0.7195914577530177,1.5746,0.8946146703806871
73,5.77917,0.8495821727019499,3.51491,0.7195914577530177,1.49374,0.8992571959145775
74,5.63444,0.8551532033426184,3.38538,0.7223769730733519,1.35624,0.9020427112349118
75,5.58161,0.8556174558960075,3.34521,0.7205199628597957,1.35624,0.9020427112349118
76,5.32793,0.8593314763231198,3.1749,0.7279480037140205,1.29228,0.9090064995357474
77,5.13858,0.8658310120705663,3.15676,0.7307335190343547,1.2227,0.914577530176416
78,5.03488,0.8709377901578459,2.79534,0.7372330547818013,1.2227,0.914577530176416
79,4.85316,0.8746518105849582,2.73701,0.7409470752089137,1.18004,0.9131847725162489
80,4.66496,0.8811513463324049,2.55358,0.7483751160631383,1.18004,0.9131847725162489
81,4.38157,0.8899721448467967,2.42679,0.7520891364902507,1.07355,0.914577530176416
82,4.23276,0.8950789229340761,2.31295,0.755803156917363,0.969536,0.9210770659238626
83,3.97964,0.9011142061281338,2.25045,0.755803156917363,0.969536,0.9210770659238626
84,3.8232,0.9085422469823584,2.14727,0.7650882079851439,0.910014,0.9233983286908078
85,3.66094,0.914113277623027,2.01666,0.7715877437325905,0.842244,0.9345403899721448
86,3.4111,0.9224698235840297,1.97024,0.7753017641597029,0.842244,0.9345403899721448
87,3.17903,0.9280408542246983,1.82823,0.7827298050139275,0.7673,0.9373259052924791
88,2.9482,0.9368616527390901,1.72227,0.7892293407613742,0.7673,0.9373259052924791
89,2.72006,0.947075208913649,1.65306,0.7957288765088208,0.681451,0.9484679665738162
90,2.54644,0.9586815227483751,1.48033,0.8040854224698236,0.594243,0.957288765088208
91,2.35319,0.9702878365831012,1.34429,0.8124419684308264,0.594243,0.957288765088208
92,2.09687,0.9832869080779945,1.23887,0.8217270194986073,0.580948,0.9675023212627669
93,1.86648,1.001392757660167,1.0567,0.8365831012070566,0.488621,0.9809656453110492
94,1.60449,1.0222841225626742,0.997771,0.8467966573816156,0.488621,0.9809656453110492
95,1.37022,1.042711234911792,0.877342,0.8542246982358404,0.399218,0.9916434540389972
96,1.09744,1.0649953574744662,0.733281,0.8672237697307336,0.399218,0.9916434540389972
97,0.859506,1.0933147632311977,0.650156,0.8755803156917363,0.351781,1.010677808727948
98,0.578792,1.1248839368616528,0.555277,0.8857938718662952,0.277263,1.042246982358403
99,0.342783,1.1666666666666667,0.482816,0.8978644382544104,0.277263,1.042246982358403
